/data/UFget/MM/DIMACS10/M6/M6.mtx,1577,3.787453,4.040853,0.007395,0.006931
/data/UFget/MM/DIMACS10/kron_g500-logn18/kron_g500-logn18.mtx,145,0.328911,0.350676,0.065944,0.061851
/data/UFget/MM/DIMACS10/hugetric-00020/hugetric-00020.mtx,86864,4.575026,4.823563,0.007783,0.007382
/data/UFget/MM/DIMACS10/333SP/333SP.mtx,132,1.493272,1.589447,0.019851,0.018650
/data/UFget/MM/DIMACS10/AS365/AS365.mtx,132,1.512571,1.639009,0.020055,0.018508
/data/UFget/MM/DIMACS10/germany_osm/germany_osm.mtx,12068,4.890174,5.447556,0.009782,0.008781
/data/UFget/MM/DIMACS10/NLR/NLR.mtx,1505,3.757092,3.973627,0.008864,0.008381
/data/UFget/MM/DIMACS10/delaunay_n22/delaunay_n22.mtx,3870,7.634649,6.250539,0.004395,0.005368
/data/UFget/MM/DIMACS10/asia_osm/asia_osm.mtx,2791,4.634992,5.039778,0.010642,0.009787
/data/UFget/MM/DIMACS10/adaptive/adaptive.mtx,1666,6.018804,5.338222,0.006792,0.007658
/data/UFget/MM/DIMACS10/rgg_n_2_21_s0/rgg_n_2_21_s0.mtx,255,2.770667,2.335627,0.011972,0.014202
/data/UFget/MM/DIMACS10/coPapersDBLP/coPapersDBLP.mtx,63,2.580064,1.334358,0.012237,0.023661
/data/UFget/MM/DIMACS10/coPapersCiteseer/coPapersCiteseer.mtx,54,2.552225,1.542441,0.012907,0.021357
/data/UFget/MM/DIMACS10/road_central/road_central.mtx,238675,4.573855,3.982163,0.013562,0.015577
/data/UFget/MM/DIMACS10/packing-500x100x100-b050/packing-500x100x100-b050.mtx,1229,8.030362,6.047688,0.004890,0.006493
/data/UFget/MM/DIMACS10/hugetrace-00010/hugetrace-00010.mtx,69697,4.605356,5.444804,0.013089,0.011071
/data/UFget/MM/DIMACS10/hugetrace-00020/hugetrace-00020.mtx,145477,4.545640,5.309828,0.017600,0.015067
/data/UFget/MM/DIMACS10/delaunay_n23/delaunay_n23.mtx,2859,6.985349,6.026262,0.009607,0.011136
/data/UFget/MM/DIMACS10/hugebubbles-00000/hugebubbles-00000.mtx,35228,5.368266,5.254798,0.017059,0.017427
/data/UFget/MM/DIMACS10/road_usa/road_usa.mtx,311005,6.438813,5.655708,0.016401,0.018672
/data/UFget/MM/DIMACS10/hugebubbles-00010/hugebubbles-00010.mtx,262948,4.496406,4.644800,0.021634,0.020943
